Date de l'export,Code du département,Libellé du département,Code du canton,Libellé du canton,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau0,Nuance0,Binôme0,Sièges0,Voix0,% Voix/Ins0,% Voix/Exp0,N°Panneau1,Nuance1,Binôme1,Sièges1,Voix1,% Voix/Ins1,% Voix/Exp1,N°Panneau2,Nuance2,Binôme2,Sièges2,Voix2,% Voix/Ins2,% Voix/Exp2
30/03/2015 13:59,42,LOIRE,21,Sorbiers,24691,11233,45.49,13458,54.51,932,3.77,6.93,273,1.11,2.03,12253,49.63,91.05,2,BC-DVD,Mme BESSON-FAYOLLE Corinne et M. PHILIBERT Bernard,Elus,7998,32.39,65.27,4,BC-FN,Mme DI SOTTO Marie et M. HORVATH Jean-Marie, ,4255,17.23,34.73,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,1,Aurec-sur-Loire,10527,4660,44.27,5867,55.73,247,2.35,4.21,143,1.36,2.44,5477,52.03,93.35,3,BC-DIV,Mme TEYSSIER Florence et M. TONSON Daniel,Elus,3164,30.06,57.77,1,BC-FN,M. CHEYNET Pierre et Mme FOURETS Suzanne, ,2313,21.97,42.23,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,2,Bas-en-Basset,9796,4301,43.91,5495,56.09,345,3.52,6.28,161,1.64,2.93,4989,50.93,90.79,3,BC-UD,M. CHAPUIS Joseph et Mme PRORIOL Blandine,Elus,3012,30.75,60.37,4,BC-FN,Mme CARDAIRE Alison et M. DESCHAMPS Ludovic, ,1977,20.18,39.63,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,4,Brioude,10253,4983,48.6,5270,51.4,250,2.44,4.74,225,2.19,4.27,4795,46.77,90.99,2,BC-SOC,M. LHERITIER Jean-Noël et Mme SOUCHON Brigitte, ,2218,21.63,46.26,1,BC-UD,M. BERGOUGNOUX Michel et Mme COURTINE Sophie,Elus,2577,25.13,53.74,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,5,Deux Rivières et Vallées,10021,4767,47.57,5254,52.43,332,3.31,6.32,137,1.37,2.61,4785,47.75,91.07,4,BC-UD,M. BRAYE Yves et Mme MANCINI Marylène,Elus,3015,30.09,63.01,3,BC-FN,Mme FLEURY Sandrine et M. TECHER Jean François, ,1770,17.66,36.99,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,6,Emblavez-et-Meygal,9925,4404,44.37,5521,55.63,304,3.06,5.51,174,1.75,3.15,5043,50.81,91.34,1,BC-DVG,M. ABRIAL Raymond et Mme GALLIEN Cécile,Elus,3775,38.04,74.86,3,BC-FN,Mme COURBON Bernadette et M. DINCQ Serge, ,1268,12.78,25.14,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,8,Mézenc,10143,4977,49.07,5166,50.93,290,2.86,5.61,216,2.13,4.18,4660,45.94,90.21,2,BC-SOC,M. CHEYNEL Bernard et Mme VAGGIANI Renée, ,2015,19.87,43.24,1,BC-UD,M. DELABRE Philippe et Mme ROUSSET Nathalie,Elus,2645,26.08,56.76,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,9,Monistrol-sur-Loire,9785,4674,47.77,5111,52.23,469,4.79,9.18,190,1.94,3.72,4452,45.5,87.11,4,BC-UD,M. BERGER François et Mme MICHEL DELEAGE Christelle,Elus,3066,31.33,68.87,1,BC-FN,M. GUILLAUMOND Jean-Marc et Mme RAIA Maria, ,1386,14.16,31.13,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,10,Pays de Lafayette,8495,4041,47.57,4454,52.43,447,5.26,10.04,225,2.65,5.05,3782,44.52,84.91,3,BC-UD,Mme RICOUX Annie et M. VIGIER Jean-Pierre,Elus,2894,34.07,76.52,6,BC-FN,M. CARDAIRE Jacques et Mme GIRARD Christine, ,888,10.45,23.48,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,12,Le Puy-en-Velay-1,8249,4280,51.89,3969,48.11,217,2.63,5.47,146,1.77,3.68,3606,43.71,90.85,3,BC-UG,Mme GACON Celline et M. POTTON Grégoire, ,1406,17.04,38.99,2,BC-UD,M. BOLEA Marc et Mme MOSNIER Christiane,Elus,2200,26.67,61.01,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,13,Le Puy-en-Velay-2,9501,4654,48.98,4847,51.02,258,2.72,5.32,115,1.21,2.37,4474,47.09,92.3,1,BC-SOC,M. CONVERT Gérard et Mme MIALON Josiane, ,1865,19.63,41.69,4,BC-UD,Mme BRINGER Corinne et M. VIGOUROUX Jean-Paul,Elus,2609,27.46,58.31,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,14,Le Puy-en-Velay-3,8341,4009,48.06,4332,51.94,204,2.45,4.71,115,1.38,2.65,4013,48.11,92.64,2,BC-SOC,Mme BLÉE Laure et M. CORNU André,Elus,2155,25.84,53.7,4,BC-DVD,M. BRINGER Jean-Paul et Mme CHAUSSENDE Anne-Marie, ,1858,22.28,46.3,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,15,Le Puy-en-Velay-4,8746,4456,50.95,4290,49.05,225,2.57,5.24,116,1.33,2.7,3949,45.15,92.05,4,BC-SOC,M. JOHANNY Laurent et Mme MARGERIT Isabelle, ,1436,16.42,36.36,3,BC-UD,M. ROBERT Pierre et Mme VALANTIN Christelle,Elus,2513,28.73,63.64,,,,,,,
30/03/2015 13:59,43,HAUTE LOIRE,16,Saint-Paulien,7945,3037,38.23,4908,61.77,228,2.87,4.65,122,1.54,2.49,4558,57.37,92.87,1,BC-DVG,M. BARBALAT Laurent et Mme MAUREL Odile, ,1236,15.56,27.12,3,BC-UD,M. JOUBERT Michel et Mme VINCENT Marie Pierre,Elus,2216,27.89,48.62,2,BC-FN,M. CROZIER Edouard et Mme GATHERCOLE Véronique, ,1106,13.92,24.27
30/03/2015 13:59,43,HAUTE LOIRE,17,Sainte-Florine,8818,4073,46.19,4745,53.81,257,2.91,5.42,149,1.69,3.14,4339,49.21,91.44,4,BC-SOC,Mme CHASSIN Nicole et M. GIBELIN Pascal,Elus,2295,26.03,52.89,3,BC-UD,M. CLEMENSAT Michel et Mme LOTTE Françoise, ,2044,23.18,47.11,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,1,Ancenis,32505,15580,47.93,16925,52.07,1172,3.61,6.92,629,1.94,3.72,15124,46.53,89.36,1,BC-SOC,Mme GOISET-VOISINE Monique et M. PLOTEAU Jean-Yves, ,6682,20.56,44.18,3,BC-UD,M. GAUTIER Claude et Mme YOU Nadine,Elus,8442,25.97,55.82,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,2,La Baule-Escoublac,39650,20515,51.74,19135,48.26,1154,2.91,6.03,330,0.83,1.72,17651,44.52,92.24,1,BC-SOC,M. JOUBERT Yannick et Mme PROVOST Evelyne, ,5913,14.91,33.5,3,BC-UD,M. MEUNIER Gatien et Mme RIVAL Danielle,Elus,11738,29.6,66.5,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,3,Blain,36262,18992,52.37,17270,47.63,1163,3.21,6.73,424,1.17,2.46,15683,43.25,90.81,4,BC-UG,Mme TRAMIER Claire et M. VERGER Marcel,Elus,8092,22.32,51.6,3,BC-UD,M. BUF Jean-Michel et Mme VANNERAUD Marie-Odile, ,7591,20.93,48.4,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,4,Carquefou,33454,16448,49.17,17006,50.83,795,2.38,4.67,370,1.11,2.18,15841,47.35,93.15,1,BC-SOC,M. CHESNEAU Bernard et Mme RÉGENT-PENNUEN Elsa, ,6574,19.65,41.5,4,BC-UD,Mme DUBETTIER-GRENIER Véronique et M. MOUNIER Serge,Elus,9267,27.7,58.5,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,5,La Chapelle-sur-Erdre,37862,18425,48.66,19437,51.34,966,2.55,4.97,437,1.15,2.25,18034,47.63,92.78,4,BC-DVG,Mme CHEVALIER Christine et M. LEFORT Claude, ,8437,22.28,46.78,2,BC-UD,M. BOUVAIS Erwan et Mme DRION Elisa,Elus,9597,25.35,53.22,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,6,Châteaubriant,24413,12242,50.15,12171,49.85,667,2.73,5.48,543,2.22,4.46,10961,44.9,90.06,2,BC-DVG,Mme DE CONIAC Quiterie et M. DUCLOS Jean-Michel, ,3969,16.26,36.21,1,BC-UD,Mme CIRON Catherine et M. DOUAUD Bernard,Elus,6992,28.64,63.79,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,7,Clisson,28071,14212,50.63,13859,49.37,622,2.22,4.49,492,1.75,3.55,12745,45.4,91.96,4,BC-DVG,Mme BOUSSONNIERE Josette et M. GERGAUD Philippe, ,5394,19.22,42.32,3,BC-UD,M. GUILLOT François et Mme SORIN Nelly,Elus,7351,26.19,57.68,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,8,Guémené-Penfao,24710,11529,46.66,13181,53.34,637,2.58,4.83,351,1.42,2.66,12193,49.34,92.5,1,BC-DVG,Mme LOPEZ Viviane et M. PHILIPPOT Gilles, ,6091,24.65,49.95,2,BC-UD,M. BIGAUD Yannick et Mme DOUET Anne-Sophie,Elus,6102,24.69,50.05,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,9,Guérande,38732,20288,52.38,18444,47.62,1112,2.87,6.03,592,1.53,3.21,16740,43.22,90.76,1,BC-SOC,M. HERVY Franck et Mme MIGAULT Dominique, ,7244,18.7,43.27,5,BC-UD,M. BERNARD Jean-Pierre et Mme BRIERE Chantal,Elus,9496,24.52,56.73,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,10,Machecoul,27366,13921,50.87,13445,49.13,706,2.58,5.25,388,1.42,2.89,12351,45.13,91.86,3,BC-DVG,M. CHARRIER Jean et Mme FOUQUET Karine,Elus,6813,24.9,55.16,1,BC-UD,M. AUDION Jean-Raymond et Mme MERCERON Fabienne, ,5538,20.24,44.84,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,11,Nantes-1,26298,13570,51.6,12728,48.4,525,2,4.12,213,0.81,1.67,11990,45.59,94.2,2,BC-SOC,M. DANIS Vincent et Mme PADOVANI Fabienne,Elus,6311,24,52.64,4,BC-UD,M. FOURNIER Xavier et Mme GUERRA Anne-Sophie, ,5679,21.59,47.36,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,12,Nantes-2,24765,13081,52.82,11684,47.18,553,2.23,4.73,227,0.92,1.94,10904,44.03,93.32,1,BC-SOC,Mme HAMÉON Françoise et M. MARTINEAU David,Elus,6230,25.16,57.13,7,BC-UD,M. DUCHESNE Jérôme et Mme LÉAUTÉ Stéphanie, ,4674,18.87,42.87,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,13,Nantes-3,26855,14916,55.54,11939,44.46,521,1.94,4.36,215,0.8,1.8,11203,41.72,93.84,1,BC-SOC,M. ROBERT Alain et Mme SALLÉ Fanny,Elus,6710,24.99,59.89,5,BC-UD,Mme AMROUCHE Louisa et M. BOLO Patrice, ,4493,16.73,40.11,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,14,Nantes-4,25168,13202,52.46,11966,47.54,493,1.96,4.12,219,0.87,1.83,11254,44.72,94.05,3,BC-SOC,M. ALEMANY Jérôme et Mme HAKEM Abbassia,Elus,6019,23.92,53.48,1,BC-UD,Mme HAMEL Rozenn et M. RICHARD Guillaume, ,5235,20.8,46.52,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,15,Nantes-5,24889,14300,57.46,10589,42.54,501,2.01,4.73,194,0.78,1.83,9894,39.75,93.44,5,BC-SOC,Mme JEAN Lyliane et M. REBOUH Ali,Elus,5672,22.79,57.33,2,BC-UD,Mme RIO Patricia et M. THOIRY Jean Philippe, ,4222,16.96,42.67,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,16,Nantes-6,26012,13545,52.07,12467,47.93,607,2.33,4.87,248,0.95,1.99,11612,44.64,93.14,4,BC-SOC,M. BOLO Pascal et Mme ORAIN Christine,Elus,6462,24.84,55.65,2,BC-UD,Mme ARZEL Roseline et M. STEKR-RIDEL Benoit, ,5150,19.8,44.35,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,17,Nantes-7,27272,14110,51.74,13162,48.26,1032,3.78,7.84,286,1.05,2.17,11844,43.43,89.99,1,BC-SOC,M. MÉNARD Michel et Mme TOUCHEFEU Catherine,Elus,9033,33.12,76.27,5,BC-FN,M. FOY Fabien et Mme NOËL Josette, ,2811,10.31,23.73,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,18,Nort-sur-Erdre,33384,16801,50.33,16583,49.67,1180,3.53,7.12,489,1.46,2.95,14914,44.67,89.94,2,BC-DVG,M. CHEVALIER Patrice et Mme METLAINE Aïcha, ,6130,18.36,41.1,3,BC-UD,M. BESNIER Jean-Luc et Mme CORDIER Anne-Marie,Elus,8784,26.31,58.9,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,19,Pontchâteau,33016,16982,51.44,16034,48.56,948,2.87,5.91,483,1.46,3.01,14603,44.23,91.08,1,BC-DVG,Mme CORNET Danielle et M. LEBEAU Bernard,Elus,7974,24.15,54.61,3,BC-UD,M. CLOUET Bernard et Mme FRASLIN Dominique, ,6629,20.08,45.39,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,20,Pornic,30086,14262,47.4,15824,52.6,1423,4.73,8.99,531,1.76,3.36,13870,46.1,87.65,3,BC-UD,M. GIRARD Patrick et Mme VAN GOETHEM Christiane,Elus,10305,34.25,74.3,5,BC-FN,M. BREUIL Alain et Mme LUSSAUD Barbara, ,3565,11.85,25.7,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,21,Rezé-1,29125,15088,51.8,14037,48.2,967,3.32,6.89,493,1.69,3.51,12577,43.18,89.6,4,BC-SOC,Mme BIGEARD Myriam et M. HERVOCHON Freddy,Elus,7491,25.72,59.56,5,BC-UD,M. GOUIFFES Erwan et Mme RABBE Françoise, ,5086,17.46,40.44,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,22,Rezé-2,24787,13738,55.42,11049,44.58,616,2.49,5.58,326,1.32,2.95,10107,40.78,91.47,2,BC-SOC,M. LANDIER Samuel et Mme TARARBIT Malika,Elus,6457,26.05,63.89,6,BC-UD,Mme DOUSSET Brigitte et M. GAUTIER Antoine, ,3650,14.73,36.11,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,23,Saint-Brevin-les-Pins,32960,16848,51.12,16112,48.88,842,2.55,5.23,408,1.24,2.53,14862,45.09,92.24,4,BC-UG,Mme LEDUC-BOUCHAUD Chantal et M. PRAS Pascal, ,6375,19.34,42.89,2,BC-UD,Mme CURAUDEAU Marie-Christine et M. HAURY Yannick,Elus,8487,25.75,57.11,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,24,Saint-Herblain-1,38629,20463,52.97,18166,47.03,1415,3.66,7.79,288,0.75,1.59,16463,42.62,90.63,5,BC-SOC,M. COROUGE Hervé et Mme GRELAUD Carole,Elus,9585,24.81,58.22,4,BC-UD,Mme CAVALIN Jeannick et M. MINCHENEAU Luc, ,6878,17.81,41.78,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,25,Saint-Herblain-2,35282,18260,51.75,17022,48.25,1078,3.06,6.33,196,0.56,1.15,15748,44.63,92.52,4,BC-SOC,M. GAGNET Bernard et Mme GAILLOCHET Marie-Paule,Elus,8130,23.04,51.63,5,BC-UD,M. ANNEREAU Matthieu et Mme MAISONNEUVE Monique, ,7618,21.59,48.37,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,26,Saint-Nazaire-1,33703,18772,55.7,14931,44.3,916,2.72,6.13,455,1.35,3.05,13560,40.23,90.82,5,BC-SOC,M. CHOUBRAC Bertrand et Mme COTONNEC Annaïg,Elus,8178,24.26,60.31,6,BC-UD,Mme BEUVELET Florence et M. CADIET Philippe, ,5382,15.97,39.69,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,27,Saint-Nazaire-2,33547,18399,54.85,15148,45.15,970,2.89,6.4,524,1.56,3.46,13654,40.7,90.14,7,BC-SOC,M. GROSVALET Philippe et Mme MEIGNEN Lydia,Elus,9328,27.81,68.32,6,BC-FN,M. BLANCHARD Jean-Claude et Mme POIRIER Lydia, ,4326,12.9,31.68,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,28,Saint-Philbert-de-Grand-Lieu,33325,16109,48.34,17216,51.66,671,2.01,3.9,399,1.2,2.32,16146,48.45,93.78,1,BC-DVG,M. NAUD Claude et Mme NEUVILLE-BERNIER Stéphanie, ,7480,22.45,46.33,3,BC-UD,M. BEAUGE Stephan et Mme PAVIZA Karine,Elus,8666,26,53.67,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,29,Saint-Sébastien-sur-Loire,31772,15704,49.43,16068,50.57,679,2.14,4.23,319,1,1.99,15070,47.43,93.79,1,BC-SOC,M. CAILLAUD Michel et Mme ROUDIL Sylvie, ,7183,22.61,47.66,2,BC-UD,Mme CHAPEAU Marcelle et M. TURQUOIS Laurent,Elus,7887,24.82,52.34,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,30,Vallet,32731,16788,51.29,15943,48.71,872,2.66,5.47,488,1.49,3.06,14583,44.55,91.47,3,BC-SOC,M. BARON René et Mme SECHER Réjane, ,5526,16.88,37.89,1,BC-UD,M. BERTIN Pierre et Mme LUQUIAU Charlotte,Elus,9057,27.67,62.11,,,,,,,
30/03/2015 13:59,44,LOIRE ATLANTIQUE,31,Vertou,30495,14980,49.12,15515,50.88,684,2.24,4.41,353,1.16,2.28,14478,47.48,93.32,4,BC-SOC,Mme COAT-PROU Delphine et M. NARINC Nejat, ,5869,19.25,40.54,1,BC-UD,M. AMAILLAND Rodolphe et Mme PARAGOT Agnès,Elus,8609,28.23,59.46,,,,,,,
30/03/2015 13:59,45,LOIRET,1,Beaugency,18959,8929,47.1,10030,52.9,259,1.37,2.58,113,0.6,1.13,9658,50.94,96.29,1,BC-SOC,Mme BORÉ Jacqueline et M. JOUIN Olivier, ,3525,18.59,36.5,2,BC-UD,M. BOISSAY Claude et Mme CHAUVIERE Shiva,Elus,3759,19.83,38.92,4,BC-FN,M. MULARD Jean-Paul et Mme PERRONNET Céline, ,2374,12.52,24.58
30/03/2015 13:59,45,LOIRET,2,Châlette-sur-Loing,21053,11376,54.04,9677,45.96,551,2.62,5.69,259,1.23,2.68,8867,42.12,91.63,4,BC-UD,M. DUPATY Gérard et Mme MANCEAU Cécile,Elus,5775,27.43,65.13,1,BC-FN,M. MARCHETTI Ludovic et Mme PICHEREAU Martine, ,3092,14.69,34.87,,,,,,,
30/03/2015 13:59,45,LOIRET,3,Châteauneuf-sur-Loire,21461,9572,44.6,11889,55.4,302,1.41,2.54,92,0.43,0.77,11495,53.56,96.69,3,BC-UG,Mme BESNIER Anne et M. CHARNELET Nicolas, ,3631,16.92,31.59,2,BC-UD,Mme GALZIN Florence et M. VACHER Philippe,Elus,4473,20.84,38.91,1,BC-FN,M. DE GEVIGNEY Charles et Mme GUILBERT Marie-Thèrese, ,3391,15.8,29.5
30/03/2015 13:59,45,LOIRET,4,Courtenay,26939,12629,46.88,14310,53.12,845,3.14,5.9,280,1.04,1.96,13185,48.94,92.14,4,BC-UD,Mme MELZASSARD Corinne et M. NERAUD Frédéric,Elus,7269,26.98,55.13,3,BC-FN,M. CUIGNACHE Alexandre et Mme LEFORT Fanny, ,5916,21.96,44.87,,,,,,,
30/03/2015 13:59,45,LOIRET,5,La Ferté-Saint-Aubin,20267,10558,52.09,9709,47.91,606,2.99,6.24,282,1.39,2.9,8821,43.52,90.85,3,BC-UG,Mme BARDOT Michèle et M. FOURNIER Emmanuel, ,3550,17.52,40.24,4,BC-UD,M. BRAUX Christian et Mme GABORIT Anne,Elus,5271,26.01,59.76,,,,,,,
30/03/2015 13:59,45,LOIRET,6,Fleury-les-Aubrais,21587,10765,49.87,10822,50.13,302,1.4,2.79,153,0.71,1.41,10367,48.02,95.8,2,BC-UG,M. BREFFY Michel et Mme COURROY Marie-Agnès,Elus,3722,17.24,35.9,1,BC-UD,Mme DONNAT Marie-Claude et M. RATAJSKI Jean-Jacques, ,3621,16.77,34.93,4,BC-FN,Mme BEAUDOIN Fabienne et M. LANDON Roger, ,3024,14.01,29.17
30/03/2015 13:59,45,LOIRET,7,Gien,24735,11968,48.38,12767,51.62,935,3.78,7.32,373,1.51,2.92,11459,46.33,89.75,6,BC-UD,M. LECHAUVE Michel et Mme QUAIX Nadine,Elus,6482,26.21,56.57,2,BC-FN,M. CIRIER Patrice et Mme MENEAU Stéphanie, ,4977,20.12,43.43,,,,,,,
30/03/2015 13:59,45,LOIRET,8,Lorris,19834,8574,43.23,11260,56.77,721,3.64,6.4,243,1.23,2.16,10296,51.91,91.44,4,BC-UD,Mme BEAUDOIN Marie-Laure et M. GRANDPIERRE Alain,Elus,5912,29.81,57.42,1,BC-FN,M. BAILLEUL David et Mme BAUD Muriel, ,4384,22.1,42.58,,,,,,,
30/03/2015 13:59,45,LOIRET,9,Malesherbes,26024,13230,50.84,12794,49.16,832,3.2,6.5,296,1.14,2.31,11666,44.83,91.18,1,BC-UD,Mme CHANTEREAU Agnès et M. GUERIN Michel,Elus,6772,26.02,58.05,2,BC-FN,Mme ALAGNOUX Elizabeth et M. MANENT Valentin, ,4894,18.81,41.95,,,,,,,
30/03/2015 13:59,45,LOIRET,10,Meung-sur-Loire,24629,12185,49.47,12444,50.53,798,3.24,6.41,281,1.14,2.26,11365,46.14,91.33,2,BC-UD,M. GUDIN Pascal et Mme MARTIN Pauline,Elus,7327,29.75,64.47,3,BC-FN,Mme FALET Isabelle et M. LHERMITTE David, ,4038,16.4,35.53,,,,,,,
30/03/2015 13:59,45,LOIRET,11,Montargis,19169,10178,53.1,8991,46.9,563,2.94,6.26,242,1.26,2.69,8186,42.7,91.05,3,BC-UD,M. BOURILLON Christian et Mme JEHANNET Viviane,Elus,5174,26.99,63.21,4,BC-FN,M. MARQUIZEAUX Daniel et Mme MORAND Annette, ,3012,15.71,36.79,,,,,,,
30/03/2015 13:59,45,LOIRET,13,Orléans-1,13444,7278,54.14,6166,45.86,264,1.96,4.28,140,1.04,2.27,5762,42.86,93.45,4,BC-UG,Mme LORENZI Sophie et M. RABIER Philippe, ,2057,15.3,35.7,1,BC-UD,M. GABELLE Jean-Pierre et Mme LABADIE Nadia,Elus,3705,27.56,64.3,,,,,,,
30/03/2015 13:59,45,LOIRET,14,Orléans-2,13542,7670,56.64,5872,43.36,248,1.83,4.22,129,0.95,2.2,5495,40.58,93.58,1,BC-UG,M. BRARD Michel et Mme KOUNOWSKI Ghislaine, ,2500,18.46,45.5,2,BC-UD,M. IMBAULT Jean-Paul et Mme KERRIEN Nathalie,Elus,2995,22.12,54.5,,,,,,,
30/03/2015 13:59,45,LOIRET,15,Orléans-3,21839,11728,53.7,10111,46.3,885,4.05,8.75,358,1.64,3.54,8868,40.61,87.71,2,BC-UD,Mme CHERADAME Muriel et M. TOUCHARD Alain,Elus,6115,28,68.96,4,BC-FN,M. LECOQ Philippe et Mme SOULAS Jeanne, ,2753,12.61,31.04,,,,,,,
30/03/2015 13:59,45,LOIRET,16,Orléans-4,18604,10516,56.53,8088,43.47,401,2.16,4.96,194,1.04,2.4,7493,40.28,92.64,2,BC-UG,M. CHAPUIS Baptiste et Mme TOUZIN Estelle, ,3373,18.13,45.02,5,BC-UD,M. GEFFROY Olivier et Mme LECLERC Alexandrine,Elus,4120,22.15,54.98,,,,,,,
30/03/2015 13:59,45,LOIRET,17,Pithiviers,20976,10422,49.69,10554,50.31,682,3.25,6.46,223,1.06,2.11,9649,46,91.43,2,BC-UD,Mme DUBOIS Marianne et M. GAUDET Marc,Elus,6047,28.83,62.67,3,BC-FN,Mme BEAULIER Jeanne et M. LECOUTRE Régis, ,3602,17.17,37.33,,,,,,,
30/03/2015 13:59,45,LOIRET,18,Saint-Jean-de-Braye,25813,12836,49.73,12977,50.27,1066,4.13,8.21,404,1.57,3.11,11507,44.58,88.67,2,BC-UG,Mme BAUDAT-SLIMANI Vanessa et M. SOLER Thierry,Elus,7161,27.74,62.23,5,BC-FN,Mme DEPAGNE Dominique et M. FALET François, ,4346,16.84,37.77,,,,,,,
30/03/2015 13:59,45,LOIRET,19,Saint-Jean-de-la-Ruelle,23039,12266,53.24,10773,46.76,767,3.33,7.12,295,1.28,2.74,9711,42.15,90.14,3,BC-UG,M. CHAILLOU Christophe et Mme LORME Hélène,Elus,6259,27.17,64.45,1,BC-FN,M. BACQUEY Alain et Mme JUILLET Jennifer, ,3452,14.98,35.55,,,,,,,
30/03/2015 13:59,45,LOIRET,20,Saint-Jean-le-Blanc,19549,9203,47.08,10346,52.92,764,3.91,7.38,272,1.39,2.63,9310,47.62,89.99,1,BC-UD,Mme BELLAIS Laurence et M. MALBO Gérard,Elus,6711,34.33,72.08,4,BC-FN,Mme JOUENNE Michelle et M. ROBERT Benoît, ,2599,13.29,27.92,,,,,,,
30/03/2015 13:59,45,LOIRET,21,Sully-sur-Loire,23204,10198,43.95,13006,56.05,740,3.19,5.69,349,1.5,2.68,11917,51.36,91.63,1,BC-UD,Mme FLEURY Line et M. RIGLET Jean-Luc,Elus,6944,29.93,58.27,4,BC-FN,Mme BLONDEL Marine et M. LAPUYADE Raphaël, ,4973,21.43,41.73,,,,,,,
30/03/2015 13:59,46,LOT,1,Cahors-1,7982,3602,45.13,4380,54.87,188,2.36,4.29,160,2,3.65,4032,50.51,92.05,4,BC-SOC,Mme KADRI Leyla et M. MUNTE Serge, ,1782,22.33,44.2,2,BC-DVD,Mme HILT Martine et M. MARRE Denis,Elus,2250,28.19,55.8,,,,,,,
30/03/2015 13:59,46,LOT,2,Cahors-2,6703,3115,46.47,3588,53.53,214,3.19,5.96,159,2.37,4.43,3215,47.96,89.6,5,BC-SOC,Mme LAGARDE Geneviève et M. NOUAILLES Serge,Elus,1800,26.85,55.99,3,BC-UDI,Mme FOURNIER Martine et M. ROUMEGOUX Michel, ,1415,21.11,44.01,,,,,,,
30/03/2015 13:59,46,LOT,3,Cahors-3,8392,3839,45.75,4553,54.25,399,4.75,8.76,175,2.09,3.84,3979,47.41,87.39,4,BC-UG,M. BOUILLAGUET Vincent et Mme GINESTET Nelly,Elus,2717,32.38,68.28,3,BC-FN,Mme NIULIKI Honoriline et M. ORTIS René, ,1262,15.04,31.72,,,,,,,
30/03/2015 13:59,46,LOT,6,Cère et Ségala,7971,3127,39.23,4844,60.77,436,5.47,9,244,3.06,5.04,4164,52.24,85.96,1,BC-SOC,M. BOUCARD Jean-Pierre et Mme PREVILLE Angèle,Elus,3009,37.75,72.26,6,BC-FN,M. AUSSEL-LAGARDE Michel et Mme BOUTSEN Ingrid, ,1155,14.49,27.74,,,,,,,
30/03/2015 13:59,46,LOT,7,Figeac-1,7670,3365,43.87,4305,56.13,329,4.29,7.64,211,2.75,4.9,3765,49.09,87.46,3,BC-SOC,Mme COLOMB Marie-France et M. MELLINGER André,Elus,2200,28.68,58.43,4,BC-UDI,Mme FERLUC Magali et M. LOREDO Antoine, ,1565,20.4,41.57,,,,,,,
